,RunId,iteration,Step,num_nodes,avg_node_degree,initial_outbreak_size,virus_spread_chance,recovery_chance,superspreader_chance,degree_influence,Infected,Susceptible,Resistant
947,949,37,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
948,947,37,50,3,4,10,0.4,0.3,0.2,0.03,0,0,3
949,955,38,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
950,948,37,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
951,957,38,50,3,4,10,0.4,0.3,0.05,0.03,0,0,3
952,950,38,50,3,4,10,0.4,0.3,0.01,0.01,0,0,3
953,956,38,50,3,4,10,0.4,0.3,0.05,0.02,0,0,3
954,952,38,50,3,4,10,0.4,0.3,0.01,0.03,0,0,3
955,953,38,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
956,959,38,50,3,4,10,0.4,0.3,0.05,0.05,0,0,3
957,960,38,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
958,954,38,50,3,4,10,0.4,0.3,0.01,0.05,0,0,3
959,958,38,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
960,951,38,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
961,966,38,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
962,967,38,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
963,964,38,50,3,4,10,0.4,0.3,0.1,0.05,0,0,3
964,961,38,50,3,4,10,0.4,0.3,0.1,0.02,0,0,3
965,963,38,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
966,962,38,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
967,970,38,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
968,965,38,50,3,4,10,0.4,0.3,0.15,0.01,0,0,3
969,968,38,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
970,969,38,50,3,4,10,0.4,0.3,0.15,0.05,0,1,2
971,971,38,50,3,4,10,0.4,0.3,0.2,0.02,0,0,3
972,972,38,50,3,4,10,0.4,0.3,0.2,0.03,1,0,2
973,975,39,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
974,973,38,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
975,976,39,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
976,974,38,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
977,977,39,50,3,4,10,0.4,0.3,0.01,0.03,0,0,3
978,979,39,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
979,980,39,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
980,978,39,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
981,981,39,50,3,4,10,0.4,0.3,0.05,0.02,0,0,3
982,982,39,50,3,4,10,0.4,0.3,0.05,0.03,0,0,3
983,984,39,50,3,4,10,0.4,0.3,0.05,0.05,0,0,3
984,983,39,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
985,985,39,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
986,986,39,50,3,4,10,0.4,0.3,0.1,0.02,0,0,3
987,987,39,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
988,989,39,50,3,4,10,0.4,0.3,0.1,0.05,0,2,1
989,990,39,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
990,988,39,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
991,991,39,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
992,994,39,50,3,4,10,0.4,0.3,0.15,0.05,0,0,3
993,992,39,50,3,4,10,0.4,0.3,0.15,0.03,0,2,1
994,993,39,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
995,999,39,50,3,4,10,0.4,0.3,0.2,0.05,0,2,1
996,995,39,50,3,4,10,0.4,0.3,0.2,0.01,0,0,3
997,996,39,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
998,998,39,50,3,4,10,0.4,0.3,0.2,0.04,0,0,3
999,1000,40,50,3,4,10,0.4,0.3,0.01,0.01,0,0,3
1000,1003,40,50,3,4,10,0.4,0.3,0.01,0.04,0,0,3
1001,997,39,50,3,4,10,0.4,0.3,0.2,0.03,2,0,1
1002,1001,40,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1003,1002,40,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1004,1004,40,50,3,4,10,0.4,0.3,0.01,0.05,0,0,3
1005,1007,40,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1006,1005,40,50,3,4,10,0.4,0.3,0.05,0.01,2,0,1
1007,1008,40,50,3,4,10,0.4,0.3,0.05,0.04,0,1,2
1008,1006,40,50,3,4,10,0.4,0.3,0.05,0.02,0,0,3
1009,1009,40,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1010,1011,40,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1011,1012,40,50,3,4,10,0.4,0.3,0.1,0.03,0,2,1
1012,1010,40,50,3,4,10,0.4,0.3,0.1,0.01,2,0,1
1013,1015,40,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
1014,1014,40,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1015,1013,40,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1016,1016,40,50,3,4,10,0.4,0.3,0.15,0.02,0,0,3
1017,1017,40,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
1018,1018,40,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1019,1019,40,50,3,4,10,0.4,0.3,0.15,0.05,0,1,2
1020,1023,40,50,3,4,10,0.4,0.3,0.2,0.04,0,0,3
1021,1021,40,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1022,1020,40,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1023,1024,40,50,3,4,10,0.4,0.3,0.2,0.05,0,0,3
1024,1022,40,50,3,4,10,0.4,0.3,0.2,0.03,0,0,3
1025,1026,41,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1026,1027,41,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1027,1028,41,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
1028,1025,41,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1029,1031,41,50,3,4,10,0.4,0.3,0.05,0.02,0,2,1
1030,1029,41,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1031,1032,41,50,3,4,10,0.4,0.3,0.05,0.03,0,0,3
1032,1030,41,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
1033,1033,41,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1034,1034,41,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1035,1035,41,50,3,4,10,0.4,0.3,0.1,0.01,0,0,3
1036,1038,41,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1037,1037,41,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1038,1036,41,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1039,1039,41,50,3,4,10,0.4,0.3,0.1,0.05,0,2,1
1040,1041,41,50,3,4,10,0.4,0.3,0.15,0.02,0,0,3
1041,1040,41,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
1042,1043,41,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
1043,1042,41,50,3,4,10,0.4,0.3,0.15,0.03,0,1,2
1044,1044,41,50,3,4,10,0.4,0.3,0.15,0.05,0,0,3
1045,1045,41,50,3,4,10,0.4,0.3,0.2,0.01,0,0,3
1046,1046,41,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1047,1048,41,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
1048,1049,41,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1049,1050,42,50,3,4,10,0.4,0.3,0.01,0.01,0,0,3
1050,1047,41,50,3,4,10,0.4,0.3,0.2,0.03,1,0,2
1051,1052,42,50,3,4,10,0.4,0.3,0.01,0.03,0,0,3
1052,1055,42,50,3,4,10,0.4,0.3,0.05,0.01,0,2,1
1053,1054,42,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1054,1053,42,50,3,4,10,0.4,0.3,0.01,0.04,0,0,3
1055,1051,42,50,3,4,10,0.4,0.3,0.01,0.02,0,1,2
1056,1056,42,50,3,4,10,0.4,0.3,0.05,0.02,0,0,3
1057,1059,42,50,3,4,10,0.4,0.3,0.05,0.05,0,0,3
1058,1057,42,50,3,4,10,0.4,0.3,0.05,0.03,0,2,1
1059,1060,42,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
1060,1061,42,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1061,1058,42,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1062,1062,42,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1063,1064,42,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1064,1063,42,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1065,1065,42,50,3,4,10,0.4,0.3,0.15,0.01,0,0,3
1066,1066,42,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
1067,1067,42,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
1068,1068,42,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1069,1071,42,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1070,1070,42,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1071,1069,42,50,3,4,10,0.4,0.3,0.15,0.05,1,0,2
1072,1072,42,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1073,1076,43,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1074,1074,42,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1075,1073,42,50,3,4,10,0.4,0.3,0.2,0.04,0,0,3
1076,1075,43,50,3,4,10,0.4,0.3,0.01,0.01,0,0,3
1077,1077,43,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1078,1079,43,50,3,4,10,0.4,0.3,0.01,0.05,0,0,3
1079,1082,43,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1080,1080,43,50,3,4,10,0.4,0.3,0.05,0.01,0,1,2
1081,1078,43,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
1082,1081,43,50,3,4,10,0.4,0.3,0.05,0.02,0,1,2
1083,1083,43,50,3,4,10,0.4,0.3,0.05,0.04,1,0,2
1084,1086,43,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1085,1084,43,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1086,1087,43,50,3,4,10,0.4,0.3,0.1,0.03,0,2,1
1087,1085,43,50,3,4,10,0.4,0.3,0.1,0.01,1,0,2
1088,1088,43,50,3,4,10,0.4,0.3,0.1,0.04,0,1,2
1089,1089,43,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1090,1090,43,50,3,4,10,0.4,0.3,0.15,0.01,0,0,3
1091,1092,43,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
1092,1091,43,50,3,4,10,0.4,0.3,0.15,0.02,0,0,3
1093,1093,43,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1094,1095,43,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1095,1096,43,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1096,1099,43,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1097,1098,43,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
1098,1094,43,50,3,4,10,0.4,0.3,0.15,0.05,1,0,2
1099,1097,43,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1100,1100,44,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1101,1101,44,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1102,1105,44,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
1103,1102,44,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1104,1103,44,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
1105,1104,44,50,3,4,10,0.4,0.3,0.01,0.05,0,0,3
1106,1106,44,50,3,4,10,0.4,0.3,0.05,0.02,0,1,2
1107,1107,44,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1108,1109,44,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1109,1108,44,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1110,1111,44,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1111,1113,44,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1112,1115,44,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
1113,1110,44,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
1114,1112,44,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1115,1114,44,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1116,1117,44,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
1117,1116,44,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
1118,1119,44,50,3,4,10,0.4,0.3,0.15,0.05,0,0,3
1119,1121,44,50,3,4,10,0.4,0.3,0.2,0.02,0,0,3
1120,1120,44,50,3,4,10,0.4,0.3,0.2,0.01,0,2,1
1121,1118,44,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
1122,1123,44,50,3,4,10,0.4,0.3,0.2,0.04,0,0,3
1123,1122,44,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1124,1124,44,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1125,1125,45,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1126,1126,45,50,3,4,10,0.4,0.3,0.01,0.02,0,2,1
1127,1131,45,50,3,4,10,0.4,0.3,0.05,0.02,0,1,2
1128,1127,45,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1129,1132,45,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1130,1128,45,50,3,4,10,0.4,0.3,0.01,0.04,0,0,3
1131,1129,45,50,3,4,10,0.4,0.3,0.01,0.05,0,0,3
1132,1130,45,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
1133,1133,45,50,3,4,10,0.4,0.3,0.05,0.04,0,1,2
1134,1135,45,50,3,4,10,0.4,0.3,0.1,0.01,0,0,3
1135,1134,45,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1136,1140,45,50,3,4,10,0.4,0.3,0.15,0.01,0,0,3
1137,1136,45,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1138,1137,45,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1139,1138,45,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1140,1139,45,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1141,1141,45,50,3,4,10,0.4,0.3,0.15,0.02,0,0,3
1142,1142,45,50,3,4,10,0.4,0.3,0.15,0.03,0,1,2
1143,1144,45,50,3,4,10,0.4,0.3,0.15,0.05,0,1,2
1144,1143,45,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1145,1145,45,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1146,1149,45,50,3,4,10,0.4,0.3,0.2,0.05,0,2,1
1147,1146,45,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1148,1147,45,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1149,1151,46,50,3,4,10,0.4,0.3,0.01,0.02,0,2,1
1150,1148,45,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
1151,1152,46,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1152,1150,46,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1153,1153,46,50,3,4,10,0.4,0.3,0.01,0.04,0,0,3
1154,1155,46,50,3,4,10,0.4,0.3,0.05,0.01,0,1,2
1155,1154,46,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1156,1157,46,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1157,1160,46,50,3,4,10,0.4,0.3,0.1,0.01,0,0,3
1158,1156,46,50,3,4,10,0.4,0.3,0.05,0.02,1,0,2
1159,1158,46,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1160,1159,46,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1161,1161,46,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1162,1163,46,50,3,4,10,0.4,0.3,0.1,0.04,1,0,2
1163,1162,46,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1164,1166,46,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
1165,1164,46,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1166,1168,46,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
1167,1167,46,50,3,4,10,0.4,0.3,0.15,0.03,0,0,3
1168,1169,46,50,3,4,10,0.4,0.3,0.15,0.05,0,2,1
1169,1165,46,50,3,4,10,0.4,0.3,0.15,0.01,0,2,1
1170,1170,46,50,3,4,10,0.4,0.3,0.2,0.01,0,0,3
1171,1173,46,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
1172,1172,46,50,3,4,10,0.4,0.3,0.2,0.03,0,0,3
1173,1174,46,50,3,4,10,0.4,0.3,0.2,0.05,0,0,3
1174,1171,46,50,3,4,10,0.4,0.3,0.2,0.02,0,0,3
1175,1175,47,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1176,1177,47,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1177,1176,47,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1178,1179,47,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1179,1178,47,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
1180,1181,47,50,3,4,10,0.4,0.3,0.05,0.02,0,0,3
1181,1180,47,50,3,4,10,0.4,0.3,0.05,0.01,0,0,3
1182,1184,47,50,3,4,10,0.4,0.3,0.05,0.05,0,0,3
1183,1186,47,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1184,1182,47,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1185,1185,47,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
1186,1183,47,50,3,4,10,0.4,0.3,0.05,0.04,1,0,2
1187,1188,47,50,3,4,10,0.4,0.3,0.1,0.04,0,0,3
1188,1190,47,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
1189,1187,47,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1190,1191,47,50,3,4,10,0.4,0.3,0.15,0.02,0,2,1
1191,1189,47,50,3,4,10,0.4,0.3,0.1,0.05,0,0,3
1192,1193,47,50,3,4,10,0.4,0.3,0.15,0.04,0,0,3
1193,1192,47,50,3,4,10,0.4,0.3,0.15,0.03,1,0,2
1194,1195,47,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1195,1194,47,50,3,4,10,0.4,0.3,0.15,0.05,1,0,2
1196,1198,47,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
1197,1197,47,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1198,1203,48,50,3,4,10,0.4,0.3,0.01,0.04,0,0,3
1199,1200,48,50,3,4,10,0.4,0.3,0.01,0.01,0,0,3
1200,1201,48,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1201,1196,47,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1202,1199,47,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1203,1202,48,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1204,1206,48,50,3,4,10,0.4,0.3,0.05,0.02,0,1,2
1205,1205,48,50,3,4,10,0.4,0.3,0.05,0.01,0,1,2
1206,1204,48,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1207,1207,48,50,3,4,10,0.4,0.3,0.05,0.03,0,0,3
1208,1209,48,50,3,4,10,0.4,0.3,0.05,0.05,0,1,2
1209,1208,48,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1210,1210,48,50,3,4,10,0.4,0.3,0.1,0.01,0,1,2
1211,1211,48,50,3,4,10,0.4,0.3,0.1,0.02,0,0,3
1212,1212,48,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1213,1217,48,50,3,4,10,0.4,0.3,0.15,0.03,0,1,2
1214,1216,48,50,3,4,10,0.4,0.3,0.15,0.02,0,1,2
1215,1214,48,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1216,1213,48,50,3,4,10,0.4,0.3,0.1,0.04,0,1,2
1217,1215,48,50,3,4,10,0.4,0.3,0.15,0.01,0,1,2
1218,1218,48,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1219,1219,48,50,3,4,10,0.4,0.3,0.15,0.05,0,1,2
1220,1221,48,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1221,1222,48,50,3,4,10,0.4,0.3,0.2,0.03,0,1,2
1222,1224,48,50,3,4,10,0.4,0.3,0.2,0.05,0,1,2
1223,1225,49,50,3,4,10,0.4,0.3,0.01,0.01,0,1,2
1224,1223,48,50,3,4,10,0.4,0.3,0.2,0.04,1,0,2
1225,1220,48,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1226,1226,49,50,3,4,10,0.4,0.3,0.01,0.02,0,0,3
1227,1227,49,50,3,4,10,0.4,0.3,0.01,0.03,0,1,2
1228,1229,49,50,3,4,10,0.4,0.3,0.01,0.05,0,1,2
1229,1232,49,50,3,4,10,0.4,0.3,0.05,0.03,0,1,2
1230,1228,49,50,3,4,10,0.4,0.3,0.01,0.04,0,1,2
1231,1231,49,50,3,4,10,0.4,0.3,0.05,0.02,0,2,1
1232,1230,49,50,3,4,10,0.4,0.3,0.05,0.01,0,1,2
1233,1233,49,50,3,4,10,0.4,0.3,0.05,0.04,0,0,3
1234,1234,49,50,3,4,10,0.4,0.3,0.05,0.05,0,0,3
1235,1235,49,50,3,4,10,0.4,0.3,0.1,0.01,0,0,3
1236,1236,49,50,3,4,10,0.4,0.3,0.1,0.02,0,1,2
1237,1238,49,50,3,4,10,0.4,0.3,0.1,0.04,0,1,2
1238,1239,49,50,3,4,10,0.4,0.3,0.1,0.05,0,1,2
1239,1240,49,50,3,4,10,0.4,0.3,0.15,0.01,0,0,3
1240,1237,49,50,3,4,10,0.4,0.3,0.1,0.03,0,1,2
1241,1242,49,50,3,4,10,0.4,0.3,0.15,0.03,0,1,2
1242,1241,49,50,3,4,10,0.4,0.3,0.15,0.02,0,2,1
1243,1244,49,50,3,4,10,0.4,0.3,0.15,0.05,0,0,3
1244,1247,49,50,3,4,10,0.4,0.3,0.2,0.03,0,2,1
1245,1246,49,50,3,4,10,0.4,0.3,0.2,0.02,0,1,2
1246,1249,49,50,3,4,10,0.4,0.3,0.2,0.05,0,0,3
1247,1243,49,50,3,4,10,0.4,0.3,0.15,0.04,0,1,2
1248,1245,49,50,3,4,10,0.4,0.3,0.2,0.01,0,1,2
1249,1248,49,50,3,4,10,0.4,0.3,0.2,0.04,0,1,2
